"status","article","brand","name","agentGuid","stock","imageUrl","imageSource","score","reason"
"found","71-1032","MASTER TOOL","Ключ ріжково-накидний 32 мм SS MASTER TOOL 71-1032","B3B063A6-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/ijIXHewE17/ijIXHewE17a03b2aeef8c12d973b775984d40ac77f_1428650039.jpg","https://tdp.com.ua/product/kljuch-rozhkovo-nakidnoj-master-tool-71-1032-32mm.html","98","tdp"
"found","76-0121","MASTER TOOL","Ключ розвідний 150 мм, 0-20 мм з гумовою ручкою MASTER TOOL 76-0121","AD950A3A-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/mxVbinoBSL/mxVbinoBSL5c80a88594e96f9a02d07b1912464428_1425304921.jpg","https://tdp.com.ua/product/kljuch-razvodnoj-master-tool-76-0121.html","98","tdp"
"found","76-0221","MASTER TOOL","Ключ розвідний 150 мм, 0-20 мм, Cr-V, фосфатований MASTER TOOL 76-0221","AD950A42-9EEA-11EB-AE88-BC5FF4F4F2AA","3","https://tdp.com.ua/images/catalog/3GzvX51n95/3GzvX51n95b227c1f4a5_1446469378.jpg","https://tdp.com.ua/product/kljuch-razvodnoj-master-tool-76-0221-150-mm.html","98","tdp"
"found","76-0321","MASTER TOOL","Ключ розвідний 150 мм, 0-35 мм з гумовою ручкою, Cr-V MASTER TOOL 76-0321","AD950A44-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog//1583242521_6515a.jpg","https://tdp.com.ua/product/kljuch-razvodnoj-master-tool-150-mm-s-obrezinennoj-ruchkoj-76-0321.html","98","tdp"
"found","76-0123","MASTER TOOL","Ключ розвідний 250 мм, 0-30 мм з гумовою ручкою MASTER TOOL 76-0123","AD950A3E-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/BAItaRI4vL/BAItaRI4vL5c80a88594e96f9a02d07b1912464428_1425305959.jpg","https://tdp.com.ua/product/kljuch-razvodnoj-master-tool-76-0123.html","98","tdp"
"found","76-0322","MASTER TOOL","Ключ розвідний 200 мм, 0-38 мм з гумовою ручкою, Cr-V MASTER TOOL 76-0322","AD950A46-9EEA-11EB-AE88-BC5FF4F4F2AA","3","https://cdn.27.ua/sc--media--prod/default/30/82/d8/3082d849-706c-4b49-92b8-2f16e8e2cafb.jpg","https://epicentrk.ua/shop/mplc-klyuch-rozvidnii-mastertool-gm-cr-v-200-mm-art-76-0322-1ec72ec7-ee45-6c02-b068-9f5c752aa496.html","97","epicentr"
"found","76-0323","MASTER TOOL","Ключ розвідний 250 мм, 0-50 мм з гумовою ручкою, Cr-V MASTER TOOL 76-0323","AD950A48-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://cdn.27.ua/sc--media--prod/default/78/27/a5/7827a505-0743-44f3-b0b5-a3706cad4ffd.jpg","https://epicentrk.ua/shop/mplc-klyuch-rozvidnii-mastertool-gm-250-mm-76-0323-1ec30b87-af2a-623c-8094-e529a7d7e999.html","97","epicentr"
"found","76-0424","MASTER TOOL","Ключ розвідний 300 мм, 0-47 мм, з двокомпонентною ручкою, губка переставна MASTER TOOL 76-0424","AD950A50-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://cdn.27.ua/sc--media--prod/default/5f/ef/10/5fef105c-786d-42b9-ac4c-5d9280d42390.jpg","https://epicentrk.ua/shop/mplc-klyuch-rozvidnii-mastertool-gm-300-mm-76-0424-1ec4234e-dffd-6bc2-a490-69fafefaa91f.html","97","epicentr"
"found","74-0809","MASTER TOOL","Ключ розрізний двосторонній 8* 9 мм MASTER TOOL 74-0809","B3B063A8-9EEA-11EB-AE88-BC5FF4F4F2AA","3","https://cdn.27.ua/sc--media--prod/default/56/94/70/5694703a-c8d3-4e79-a215-ec7b2a6a5c83.jpg","https://epicentrk.ua/shop/mplc-kluc-rozriznij-dvostoronnij-mastertool-gm-8h9-mm-74-0809-1eec109f-baa8-69b0-a27f-ff65a63f6e57.html","97","epicentr"
"found","74-1213","MASTER TOOL","Ключ розрізний двосторонній 12*13 мм MASTER TOOL 74-1213","B3B063AA-9EEA-11EB-AE88-BC5FF4F4F2AA","3","https://cdn.27.ua/sc--media--prod/default/a1/47/d2/a147d2a8-3c1b-4a2b-9a8e-561248100726.jpg","https://epicentrk.ua/shop/mplc-kluc-rozriznij-dvostoronnij-mastertool-gm-12h13-mm-74-1213-1ef1675d-67da-6a70-9146-bf773fb15441.html","97","epicentr"
"found","74-1415","MASTER TOOL","Ключ розрізний двосторонній 14*15 мм MASTER TOOL 74-1415","B3B063AC-9EEA-11EB-AE88-BC5FF4F4F2AA","3","https://cdn.27.ua/sc--media--prod/default/5f/3d/03/5f3d03c5-3592-4b57-8296-3464020b56d6.jpg","https://epicentrk.ua/shop/mplc-klyuch-rozriznii-dvostoronnii-mastertool-74-1415-14kh15-mm-1ed34312-4ac1-6340-98b7-0f77196a5d65.html","97","epicentr"
"found","73-1819","MASTER TOOL","Ключ торцевий трубчастий 18*19 мм MASTER TOOL 73-1819","B3B06358-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/epFJJQva3T/epFJJQva3T5f8169b8b2e3cc30cba426fa60e0babd_1425459774.jpg","https://tdp.com.ua/product/torcevoj-kljuch-master-tool-73-1819-1819-mm.html","98","tdp"
"found","73-4803","MASTER TOOL","Ключ торцевий Y-подібний 8*10*13 мм, CRV MASTER TOOL 73-4803","B3B06374-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://cdn.27.ua/sc--media--prod/default/3d/1c/13/3d1c1314-b44c-4b19-8ceb-1213ec3c1766.jpg","https://epicentrk.ua/shop/mplc-klyuch-tortsevii-mastertool-gm-y-podibnii-crv-73-4803-1ec41737-4d55-63f6-8fc0-95be3ae8011c.html","97","epicentr"
"found","74-1719","MASTER TOOL","Ключ розрізний двосторонній 17*19 мм MASTER TOOL 74-1719","B3B063AE-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://cdn.27.ua/sc--media--prod/default/4d/69/23/4d69237f-cd27-44ee-89cf-7b5e73cde4b8.jpg","https://epicentrk.ua/shop/mplc-kluc-rozriznij-dvostoronnij-mastertool-gm-17h19-mm-74-1719-1ef16760-1710-6a74-968e-79f09605b091.html","97","epicentr"
"found","73-2022","MASTER TOOL","Ключ торцевий трубчастий 20*22 мм MASTER TOOL 73-2022","B3B0635A-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/YiA3sOKjcV/YiA3sOKjcV5f8169b8b2e3cc30cba426fa60e0babd_1425459980.jpg","https://tdp.com.ua/product/torcevoj-kljuch-master-tool-73-2022-2022-mm.html","98","tdp"
"found","76-0742","MASTER TOOL","Ключ трубний 90 ° 1,5 ""(290 мм) MASTER TOOL 76-0742","AD950A54-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/XvfVYBybIV/XvfVYBybIVbf834fa5fe09c9da5a44c214a1dcd839_1425301444.jpg","https://tdp.com.ua/product/kljuch-trubnyj-master-tool-76-0742.html","98","tdp"
"found","76-0763","MASTER TOOL","Ключ трубний 45° 2,0"", кований MASTER TOOL 76-0763","B3B060D8-9EEA-11EB-AE88-BC5FF4F4F2AA","4","https://tdp.com.ua/images/catalog/iaEV0VZxdc/1463646037_cf60357eed6df89fd5e77ddc53df27fe.jpg","https://tdp.com.ua/product/kljuch-trubnyj-master-tool-76-0763-litoj-452060-mm.html","98","tdp"
"skipped","76-0932","MASTER TOOL","Ключі накидні універсальні 9-32 мм, набір 2 шт. MASTER TOOL 76-0932","B3B060DA-9EEA-11EB-AE88-BC5FF4F4F2AA","17","","","","already_has_photo"
"found","76-0752","MASTER TOOL","Ключ трубний 90° 1,5"", кований MASTER TOOL 76-0752","AD950A5C-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/5URVCkCr7g/1561470480_f3ccd.jpg","https://tdp.com.ua/product/kljuch-trubnyj-mastertool-litoj-380-mm-76-0752.html","98","tdp"
"found","76-0751","MASTER TOOL","Ключ трубний 90° 1"", кований MASTER TOOL 76-0751","AD950A5A-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/gdLrBAXAxT/1561470365_f3ccd.jpg","https://tdp.com.ua/product/kljuch-trubnyj-mastertool-litoj-310-mm-76-0751.html","98","tdp"
"found","75-0962","MASTER TOOL","Ключі TORX з утримувачем набір 9 шт CrV довгі (Т10-Т50 L90-227мм) MASTER TOOL 75-0962","B3B06254-9EEA-11EB-AE88-BC5FF4F4F2AA","3","https://cdn.27.ua/799/0e/12/986642_2.jpeg","https://epicentrk.ua/shop/nabor-klyuchey-mastertool-torx-75-0962.html","97","epicentr"
"found","75-0960","MASTER TOOL","Ключі TORX набір 9 шт CrV короткі (Т10-Т50 L55-133мм) MASTER TOOL 75-0960","B3B06250-9EEA-11EB-AE88-BC5FF4F4F2AA","3","https://tdp.com.ua/images/catalog/ak9atQIytc/ak9atQIytcb5b52bccfcbdb35f82742d94f5784690_1428590256.jpg","https://tdp.com.ua/product/nabor-kljuchej-torks-master-tool-t10-t50-l55-133mm.html","86","tdp"
"found","75-0961","MASTER TOOL","Ключі TORX набір 9 шт CrV довгі (Т10-Т50 L90-227мм) MASTER TOOL 75-0961","B3B06252-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://cdn.27.ua/799/0e/11/986641_1.jpeg","https://epicentrk.ua/shop/nabor-klyuchey-mastertool-torx-75-0961.html","97","epicentr"
"found","75-0954","MASTER TOOL","Ключі шестигранні набір 10 шт CrV (1,5-10мм L38-60мм) MASTER TOOL 75-0954","B3B06246-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/FLGbSShnIw_75-0954/1583307719_21145.jpg","https://tdp.com.ua/product/kljuchi-shestigrannye-master-tool-15-10mm-l38-60mm-10-sht-75-0954.html","98","tdp"
"found","75-0955","MASTER TOOL","Ключі шестигранні набір 9 шт CrV короткі (1,5-10мм L45-112мм) MASTER TOOL 75-0955","B3B06248-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/yHhDUDvpDQ/yHhDUDvpDQ6f4181785ff0da77289a419d631889cc_1413805401.jpg","https://tdp.com.ua/product/kljuchi-shestigrannye-korotkie-master-tool-9sht.html","86","tdp"
"found","75-0958","MASTER TOOL","Ключі шестигранні з тримачем набір 9 шт CrV подовжені (1,5-10мм L74-172мм) MASTER TOOL 75-0958","B3B0624E-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://cdn.27.ua/799/0e/0f/986639_2.jpeg","https://epicentrk.ua/shop/nabor-klyuchey-shestigrannykh-mastertool-75-0958.html","97","epicentr"
"found","75-0956","MASTER TOOL","Ключі шестигранні набір 9 шт CrV подовжені (1,5-10мм L74-172мм) MASTER TOOL 75-0956","B3B0624A-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/N9IqxhfKEi/N9IqxhfKEi74d69ca9d522d43477b549416b18cd1a_1428589798.jpg","https://tdp.com.ua/product/nabor-kljuchej-master-tool--75-0956-15-10mm-l74-172mm.html","98","tdp"
"found","70-2106","MASTER TOOL","Ключі ріжкові набір 6 шт(6х7 TO 16х17)SS MASTER TOOL 70-2106","B3B063B0-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/1vQwYWK8PA/1vQwYWK8PA2a862c063f05a1ad579f66d91b546879_1425453316.jpg","https://tdp.com.ua/product/nabor-kljuchej-master-tool-70-2106-6-sht.html","98","tdp"
"found","75-0957","MASTER TOOL","Ключі шестигранні набір 9 шт CrV подовжені з шар.нак(1,5-10мм L74-172мм) MASTER TOOL 75-0957","B3B0624C-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://cdn.27.ua/799/0e/0e/986638_1.jpeg","https://epicentrk.ua/shop/nabor-klyuchey-shestigrannykh-mastertool-75-0957.html","97","epicentr"
"found","71-2106","MASTER TOOL","Ключі ріжково-накидні набір 6 шт (8,10,12,13,14,17) MASTER TOOL 71-2106","B3B063B4-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/lWpdBFArYV/lWpdBFArYV8c126727e57865e09569f83dbe6b5c2d_1425393269.jpg","https://tdp.com.ua/product/nabor-kljuchej-master-tool-71-2106-6-sht-.html","98","tdp"
"found","71-2108","MASTER TOOL","Ключі ріжково-накидні набір 8 шт (6,8,10,12,13,14,17,19) MASTER TOOL 71-2108","B3B063B6-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/lVJjdDImIn/lVJjdDImIn8c126727e57865e09569f83dbe6b5c2d_1425393498.jpg","https://tdp.com.ua/product/nabor-kljuchej-mastertool-71-2108-rozhkovo-nakidnye-68101213141719.html","98","tdp"
"found","70-2112","MASTER TOOL","Ключі ріжкові набір 12шт(6х7 TO 30х32)SS MASTER TOOL 70-2112","B3B063B2-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://cdn.27.ua/sc--media--prod/default/e4/fa/fe/e4fafebc-2e70-45ab-beca-78984899ba38.jpg","https://epicentrk.ua/shop/mplc-klyuchi-rizhkovi-mastertool-gm-nabir-12sht-6kh7-to-30kh32-ss-art-70-2112-1ec1ae30-cf2c-6fea-baae-0ffa1589da9b.html","97","epicentr"
"found","72-0108","MASTER TOOL","Ключі ріжково-накидні набір 8 шт (6,8,10,12,13,14,17,19) PROF DIN3113 MASTER TOOL 72-0108","B3B063C0-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/Bne85ZUFgE/Bne85ZUFgE4aef908cbe_1446464373.jpg","https://tdp.com.ua/product/nabor-kljuchej-master-tool-72-0108-rozhkovo-nakidnye-8-sht.html","98","tdp"
"found","71-2112","MASTER TOOL","Ключі ріжково-накидні набір 12 шт (6-14,17,19,22) MASTER TOOL 71-2112","B3B063B8-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/t9HkMgA9d2/1689574797_ed402.jpg","https://tdp.com.ua/product/nabor-kljuchej-master-tool-71-2112-12-sht-.html","98","tdp"
"found","72-0112","MASTER TOOL","Ключі ріжково-накидні набір 12 шт (6,7,8,10 - 15,17,19,22) PROF DIN3113 MASTER TOOL 72-0112","B3B063C2-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/d2F1pp4VgK/d2F1pp4VgK4aef908cbe_1446464723.jpg","https://tdp.com.ua/product/nabor-kljuchej-master-tool-72-0112-rozhkovo-nakidnye-12-sht.html","98","tdp"
"found","72-0115","MASTER TOOL","Ключі ріжково-накидні набір 15 шт (6-19 & 22) PROF DIN3113 довічна гарантія MASTER TOOL 72-0115","B3B063C4-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/G01BRdFF2z/1469624871_cfb4ec56f1fa2485c0fd1db19d6ec278.jpg","https://tdp.com.ua/product/nabor-kljuchej-master-tool-72-0115-rozhkovo-nakidnye-15-sht.html","98","tdp"
"found","71-2115","MASTER TOOL","Ключі ріжково-накидні набір 15 шт (6-19, 22) MASTER TOOL 71-2115","B3B063BA-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/Smfy4l882M/Smfy4l882M8c126727e57865e09569f83dbe6b5c2d_1425394019.jpg","https://tdp.com.ua/product/nabor-kljuchej-master-tool-71-2115-15-sht.html","98","tdp"
"found","80-3650","MASTER TOOL","Плиткоріз 3-В-1 650 мм на підшипниках MASTER TOOL 80-3650","C0598808-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/0F73FIckX7/0F73FIckX77e1a4d1c915e2f92f1a12aebb170bcfc_1424940096.jpg","https://tdp.com.ua/product/plitkorez-master-tool380-3650-2-v-1.html","98","tdp"
"found","80-2600","MASTER TOOL","Плиткоріз ПРОФІ 600 мм на підшипниках MASTER TOOL 80-2600","C0598800-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/Qr78wOEAKq/Qr78wOEAKq62f4f75fa0a062ef043301635def97a7_1424953007.jpg","https://tdp.com.ua/product/plitkorez-600-mm-profi-na-podshipnikah.html","86","tdp"
"found","08-2518","MASTER TOOL","Коло шліфувальне на липучці 125 мм зерно ""180"" (10шт) MASTER TOOL 08-2518","A7773BFD-9EEA-11EB-AE88-BC5FF4F4F2AA","7","https://tdp.com.ua/images/catalog/JWMBmTCCE2/JWMBmTCCE29e80c1e3f7d251a1c68547e13a0b0377_1413874245.jpg","https://tdp.com.ua/product/krug-shlifovalnyj-master-tool-na-lipuchke-125-mmzerno-180-08-2518.html","98","tdp"
"found","08-2581","MASTER TOOL","Коло шліфувальне на липучці 125 мм зерно 1000, 10шт MASTER TOOL 08-2581","CD5D4DD9-3815-11EC-B64C-BC5FF4F4F2AA","7","https://tdp.com.ua/images/catalog/cGfiuiYJLP_08-2581/1683719026_25c05.jpg","https://tdp.com.ua/product/krug-shlifovalnyj-master-tool-125-mm-p1000-na-lipuchke-10sht-08-2581.html","98","tdp"
"skipped","08-2512-H","MASTER TOOL","Коло шліфувальне на липучці з 8 отворами 125 мм зерно 120, 5шт MASTER TOOL 08-2512-H","CD5D4DD1-3815-11EC-B64C-BC5FF4F4F2AA","4","","","","already_has_photo"
"found","08-2582","MASTER TOOL","Коло шліфувальне на липучці 125 мм зерно 1200, 10шт MASTER TOOL 08-2582","CD5D4DDB-3815-11EC-B64C-BC5FF4F4F2AA","5","https://tdp.com.ua/images/catalog/kHDBHdipMX_08-2582/1683719059_25c05.jpg","https://tdp.com.ua/product/krug-shlifovalnyj-master-tool-125-mm-p1200-na-lipuchke-10sht-08-2582.html","98","tdp"
"found","08-2580","MASTER TOOL","Коло шліфувальне на липучці 125 мм зерно 800, 10шт MASTER TOOL 08-2580","CD5D4DD7-3815-11EC-B64C-BC5FF4F4F2AA","9","https://tdp.com.ua/images/catalog/964KViLUjV_08-2580/1683718986_25c05.jpg","https://tdp.com.ua/product/krug-shlifovalnyj-master-tool-125-mm-p800-na-lipuchke-10sht-08-2580.html","98","tdp"
"skipped","AC-2145","MASTER TOOL","Компресор автомобільний 12V, 150 PSI, 12 A, 150 Вт, 45 л/хв, сумка MASTER TOOL AC-2145","A167FF44-C72E-11EC-991D-BC5FF4F4F2AA","1","","","","already_has_photo"
"skipped","AC-2135","MASTER TOOL","Компресор автомобільний 12V, 150 PSI, 8 A, 100 Вт, 35 л/хв MASTER TOOL AC-2135","A167FF40-C72E-11EC-991D-BC5FF4F4F2AA","1","","","","already_has_photo"
"skipped","AC-2137","MASTER TOOL","Компресор автомобільний 12V, 150 PSI, 8 A, 100 Вт, 37 л/хв, сумка MASTER TOOL AC-2137","A167FF42-C72E-11EC-991D-BC5FF4F4F2AA","2","","","","already_has_photo"
"skipped","AC-2160","MASTER TOOL","Компресор автомобільний двопоршневий 12V, 150 PSI, 15 A, 180 Вт, 60 л/хв MASTER TOOL AC-2160","A167FF46-C72E-11EC-991D-BC5FF4F4F2AA","2","","","","already_has_photo"
"skipped","AC-2185","MASTER TOOL","Компресор автомобільний двопоршневий 12V, 150 PSI, 25 A, 300 Вт, 85 л/хв MASTER TOOL AC-2185","A167FF48-C72E-11EC-991D-BC5FF4F4F2AA","1","","","","already_has_photo"
"skipped","80-8933","MASTER TOOL","Краскопульт HP MINI ВБ 200 мл, алюміній поворотний, Ø 0,5 мм, 60-90 л/хв, MASTER TOOL 80-8933","B3B0646C-9EEA-11EB-AE88-BC5FF4F4F2AA","2","","","","already_has_photo"
"skipped","80-8935","MASTER TOOL","Краскопульт HP MINI ВБ 400 мл, поворотний алюміній, Ø 1,5 мм, 70-130 л/хв, MASTER TOOL 80-8935","B3B0646E-9EEA-11EB-AE88-BC5FF4F4F2AA","2","","","","already_has_photo"
"skipped","81-8719","MASTER TOOL","Краскопульт HP ВБ 600 мл, алюміній, Ø 1,5 мм, 120-170 л/хв, MASTER TOOL 81-8719","B3B0647C-9EEA-11EB-AE88-BC5FF4F4F2AA","2","","","","already_has_photo"
"skipped","81-8720","MASTER TOOL","Краскопульт HP ВБ 600 мл, пластик, Ø 1,4 мм, 120-170 л/хв, 3,5-5,0 бар, ПРОФ MASTER TOOL 81-8720","B3B0647E-9EEA-11EB-AE88-BC5FF4F4F2AA","2","","","","already_has_photo"
"skipped","81-8718","MASTER TOOL","Краскопульт HP ВБ 600 мл, пластик, Ø 1,5 мм, 120-170 л/хв, 3,5-5,0 бар тип М MASTER TOOL 81-8718","B3B0647A-9EEA-11EB-AE88-BC5FF4F4F2AA","1","","","","already_has_photo"
"skipped","81-8715","MASTER TOOL","Краскопульт HP ВБ 600 мл, пластик, Ø 1,5 мм, 120-180 л/хв, MASTER TOOL 81-8715","B3B06476-9EEA-11EB-AE88-BC5FF4F4F2AA","3","","","","already_has_photo"
"skipped","81-8717","MASTER TOOL","Краскопульт HP НБ 1000 мл, алюміній Ø 1,5 мм, 160-220 л/хв, MASTER TOOL 81-8717","B3B06478-9EEA-11EB-AE88-BC5FF4F4F2AA","3","","","","already_has_photo"
"skipped","80-8930","MASTER TOOL","Краскопульт HVLP MINI ВБ 125 мл, пластик, Ø 0,8 мм, 70-110 л/хв, MASTER TOOL 80-8930","B3B0646A-9EEA-11EB-AE88-BC5FF4F4F2AA","2","","","","already_has_photo"
"skipped","80-8901","MASTER TOOL","Краскопульт HVLP ВБ 600 мл, пластик, Ø 1,3 мм, 150-220 л/хв, 3-4 бар тип А MASTER TOOL 80-8901","B3B06456-9EEA-11EB-AE88-BC5FF4F4F2AA","3","","","","already_has_photo"
"found","08-2284","MASTER TOOL","Коло шліфувальне пелюсткове зерно 40, 80*30 мм зі стрижнем 6 мм MASTER TOOL 08-2284","A7773C5B-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog//1560517206_f3ccd.jpg","https://tdp.com.ua/product/krug-shlifovalnyj-lepestkovyj-master-tool-d80-h30-p40-08-2284.html","98","tdp"
"skipped","08-2500","MASTER TOOL","Круги шліфувальні на липучці ""Скотч Брайт"" 100 мм (240, 320, 600, 1000) 4шт MASTER TOOL 08-2500","A7773BE9-9EEA-11EB-AE88-BC5FF4F4F2AA","8","","","","already_has_photo"
"found","08-2286","MASTER TOOL","Коло шліфувальне пелюсткове зерно 60, 80*30 мм зі стрижнем 6 мм MASTER TOOL 08-2286","A7773C5D-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog//1505043659_61640d63771a11b42aca7b0a80a19078.jpg","https://tdp.com.ua/product/krug-shlifovalnyj-lepestkovyj-master-tool-d80-h30-p60-08-2286.html","98","tdp"
